2010-7-16 17:00:00	正在获取需要转换的视频队列
2010-7-16 17:01:00	正在获取需要转换的视频队列
2010-7-16 17:02:00	正在获取需要转换的视频队列
2010-7-16 17:03:00	正在获取需要转换的视频队列
2010-7-16 17:04:01	正在获取需要转换的视频队列
2010-7-16 17:05:00	正在获取需要转换的视频队列
2010-7-16 17:06:00	正在获取需要转换的视频队列
2010-7-16 17:07:00	正在获取需要转换的视频队列
2010-7-16 17:08:00	正在获取需要转换的视频队列
2010-7-16 17:09:00	正在获取需要转换的视频队列
2010-7-16 17:10:00	正在获取需要转换的视频队列
2010-7-16 17:11:00	正在获取需要转换的视频队列
2010-7-16 17:12:00	正在获取需要转换的视频队列
2010-7-16 17:13:00	正在获取需要转换的视频队列
2010-7-16 17:14:00	正在获取需要转换的视频队列
2010-7-16 17:15:00	正在获取需要转换的视频队列
2010-7-16 17:16:00	正在获取需要转换的视频队列
2010-7-16 17:17:00	正在获取需要转换的视频队列
2010-7-16 17:18:00	正在获取需要转换的视频队列
2010-7-16 17:19:00	正在获取需要转换的视频队列
2010-7-16 17:20:00	正在获取需要转换的视频队列
2010-7-16 17:21:00	正在获取需要转换的视频队列
2010-7-16 17:22:00	正在获取需要转换的视频队列
2010-7-16 17:23:00	正在获取需要转换的视频队列
2010-7-16 17:24:00	正在获取需要转换的视频队列
2010-7-16 17:25:00	正在获取需要转换的视频队列
2010-7-16 17:26:00	正在获取需要转换的视频队列
2010-7-16 17:27:00	正在获取需要转换的视频队列
2010-7-16 17:28:00	正在获取需要转换的视频队列
2010-7-16 17:29:00	正在获取需要转换的视频队列
2010-7-16 17:30:00	正在获取需要转换的视频队列
2010-7-16 17:31:00	正在获取需要转换的视频队列
2010-7-16 17:32:01	正在获取需要转换的视频队列
2010-7-16 17:33:00	正在获取需要转换的视频队列
2010-7-16 17:34:00	正在获取需要转换的视频队列
2010-7-16 17:35:00	正在获取需要转换的视频队列
2010-7-16 17:36:00	正在获取需要转换的视频队列
2010-7-16 17:37:01	正在获取需要转换的视频队列
2010-7-16 17:38:01	正在获取需要转换的视频队列
2010-7-16 17:39:00	正在获取需要转换的视频队列
2010-7-16 17:40:00	正在获取需要转换的视频队列
2010-7-16 17:41:01	正在获取需要转换的视频队列
2010-7-16 17:42:00	正在获取需要转换的视频队列
2010-7-16 17:43:00	正在获取需要转换的视频队列
2010-7-16 17:44:00	正在获取需要转换的视频队列
2010-7-16 17:45:01	正在获取需要转换的视频队列
2010-7-16 17:46:00	正在获取需要转换的视频队列
2010-7-16 17:47:01	正在获取需要转换的视频队列
2010-7-16 17:48:00	正在获取需要转换的视频队列
2010-7-16 17:49:00	正在获取需要转换的视频队列
2010-7-16 17:50:00	正在获取需要转换的视频队列
2010-7-16 17:51:00	正在获取需要转换的视频队列
2010-7-16 17:52:01	正在获取需要转换的视频队列
2010-7-16 17:53:00	正在获取需要转换的视频队列
2010-7-16 17:54:00	正在获取需要转换的视频队列
2010-7-16 17:55:01	正在获取需要转换的视频队列
2010-7-16 17:56:01	正在获取需要转换的视频队列
2010-7-16 17:57:01	正在获取需要转换的视频队列
2010-7-16 17:58:00	正在获取需要转换的视频队列
2010-7-16 17:59:00	正在获取需要转换的视频队列
